rpdzkj@95:~/fourth/loh95/testRecord$ iperf3 -s -i 60
-----------------------------------------------------------
Server listening on 5201
-----------------------------------------------------------
Accepted connection from 192.168.1.169, port 56888
[  5] local 192.168.1.95 port 5201 connected to 192.168.1.169 port 46409
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5] 28500.00-28560.00 sec  6.24 GBytes   894 Mbits/sec  0.023 ms  0/0 (0%)
[  5] 28560.00-28620.00 sec  6.24 GBytes   894 Mbits/sec  0.028 ms  0/0 (0%)
[  5] 28620.00-28680.00 sec  6.24 GBytes   894 Mbits/sec  0.018 ms  0/0 (0%)
[  5] 28680.00-28740.00 sec  6.24 GBytes   894 Mbits/sec  0.027 ms  0/0 (0%)
[  5] 28740.00-28800.00 sec  6.24 GBytes   894 Mbits/sec  0.023 ms  0/0 (0%)
[  5] 28800.00-28860.00 sec  6.24 GBytes   894 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 28860.00-28920.00 sec  6.24 GBytes   894 Mbits/sec  0.027 ms  0/0 (0%)
[  5] 28920.00-28980.00 sec  6.24 GBytes   893 Mbits/sec  0.026 ms  0/0 (0%)
[  5] 28980.00-29040.00 sec  6.24 GBytes   893 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 29040.00-29100.00 sec  6.24 GBytes   894 Mbits/sec  0.026 ms  0/0 (0%)
[  5] 29100.00-29160.00 sec  6.24 GBytes   894 Mbits/sec  0.026 ms  0/0 (0%)
[  5] 29160.00-29220.00 sec  6.24 GBytes   894 Mbits/sec  0.028 ms  0/0 (0%)
[  5] 29220.00-29280.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 29280.00-29340.00 sec  6.25 GBytes   894 Mbits/sec  0.034 ms  0/0 (0%)
[  5] 29340.00-29400.00 sec  6.24 GBytes   894 Mbits/sec  0.021 ms  0/0 (0%)
[  5] 29400.00-29460.00 sec  6.24 GBytes   894 Mbits/sec  0.028 ms  0/0 (0%)
[  5] 29460.00-29520.00 sec  6.24 GBytes   893 Mbits/sec  0.025 ms  0/0 (0%)
[  5] 29520.00-29580.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 29580.00-29640.00 sec  6.24 GBytes   894 Mbits/sec  0.018 ms  0/0 (0%)
[  5] 29640.00-29700.00 sec  6.24 GBytes   894 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 29700.00-29760.00 sec  6.24 GBytes   894 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 29760.00-29820.00 sec  6.24 GBytes   894 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 29820.00-29880.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 29880.00-29940.00 sec  6.25 GBytes   894 Mbits/sec  0.027 ms  0/0 (0%)
[  5] 29940.00-30000.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 30000.00-30060.00 sec  6.25 GBytes   894 Mbits/sec  0.018 ms  0/0 (0%)
[  5] 30060.00-30120.00 sec  6.24 GBytes   893 Mbits/sec  0.026 ms  0/0 (0%)
[  5] 30120.00-30180.00 sec  6.24 GBytes   894 Mbits/sec  0.025 ms  0/0 (0%)
[  5] 30180.00-30240.00 sec  6.24 GBytes   894 Mbits/sec  0.030 ms  0/0 (0%)
[  5] 30240.00-30300.00 sec  6.24 GBytes   894 Mbits/sec  0.023 ms  0/0 (0%)
[  5] 30300.00-30360.00 sec  6.24 GBytes   894 Mbits/sec  0.019 ms  0/0 (0%)
[  5] 30360.00-30420.00 sec  6.24 GBytes   894 Mbits/sec  0.021 ms  0/0 (0%)
[  5] 30420.00-30480.00 sec  6.24 GBytes   893 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 30480.00-30540.00 sec  6.24 GBytes   894 Mbits/sec  0.029 ms  0/0 (0%)
[  5] 30540.00-30600.00 sec  6.24 GBytes   894 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 30600.00-30660.00 sec  6.24 GBytes   893 Mbits/sec  0.027 ms  0/0 (0%)
[  5] 30660.00-30720.00 sec  6.25 GBytes   894 Mbits/sec  0.023 ms  0/0 (0%)
[  5] 30720.00-30780.00 sec  6.25 GBytes   894 Mbits/sec  0.024 ms  0/0 (0%)
[  5] 30780.00-30840.00 sec  6.47 GBytes   927 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 30840.00-30900.00 sec  6.66 GBytes   954 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 30900.00-30960.00 sec  6.66 GBytes   953 Mbits/sec  0.023 ms  0/0 (0%)
[  5] 30960.00-31020.00 sec  6.66 GBytes   954 Mbits/sec  0.018 ms  0/0 (0%)
[  5] 31020.00-31080.00 sec  6.65 GBytes   953 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 31080.00-31140.00 sec  6.66 GBytes   954 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 31140.00-31200.00 sec  6.66 GBytes   954 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 31200.00-31260.00 sec  6.66 GBytes   954 Mbits/sec  0.018 ms  0/0 (0%)
[  5] 31260.00-31320.00 sec  6.66 GBytes   954 Mbits/sec  0.024 ms  0/0 (0%)
[  5] 31320.00-31380.00 sec  6.66 GBytes   953 Mbits/sec  0.022 ms  0/0 (0%)
[  5] 31380.00-31440.00 sec  6.66 GBytes   954 Mbits/sec  0.018 ms  0/0 (0%)
[  5] 31440.00-31500.00 sec  6.66 GBytes   954 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 31500.00-31560.00 sec  6.66 GBytes   954 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 31560.00-31620.00 sec  6.66 GBytes   954 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 31620.00-31680.00 sec  6.66 GBytes   954 Mbits/sec  0.021 ms  0/0 (0%)
[  5] 31680.00-31740.00 sec  6.66 GBytes   954 Mbits/sec  0.026 ms  0/0 (0%)
[  5] 31740.00-31800.00 sec  6.66 GBytes   953 Mbits/sec  0.018 ms  0/0 (0%)
[  5] 31800.00-31860.00 sec  6.66 GBytes   953 Mbits/sec  0.018 ms  0/0 (0%)
[  5] 31860.00-31920.00 sec  6.66 GBytes   954 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 31920.00-31980.00 sec  6.66 GBytes   953 Mbits/sec  0.024 ms  0/0 (0%)
[  5] 31980.00-32040.00 sec  6.66 GBytes   954 Mbits/sec  0.024 ms  0/0 (0%)
[  5] 32040.00-32100.00 sec  6.66 GBytes   954 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 32100.00-32160.00 sec  6.66 GBytes   953 Mbits/sec  0.025 ms  0/0 (0%)
[  5] 32160.00-32220.00 sec  6.66 GBytes   954 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 32220.00-32280.00 sec  6.66 GBytes   953 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 32280.00-32340.00 sec  6.66 GBytes   954 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 32340.00-32400.00 sec  6.66 GBytes   953 Mbits/sec  0.027 ms  0/0 (0%)
[  5] 32400.00-32460.00 sec  6.66 GBytes   954 Mbits/sec  0.026 ms  0/0 (0%)
[  5] 32460.00-32520.00 sec  6.47 GBytes   926 Mbits/sec  0.026 ms  0/0 (0%)
[  5] 32520.00-32580.00 sec  6.24 GBytes   893 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 32580.00-32640.00 sec  6.24 GBytes   893 Mbits/sec  0.026 ms  0/0 (0%)
[  5] 32640.00-32700.00 sec  6.24 GBytes   893 Mbits/sec  0.025 ms  0/0 (0%)
[  5] 32700.00-32760.00 sec  6.25 GBytes   894 Mbits/sec  0.022 ms  0/0 (0%)
[  5] 32760.00-32820.00 sec  6.25 GBytes   894 Mbits/sec  0.015 ms  0/0 (0%)
[  5] 32820.00-32880.00 sec  6.25 GBytes   894 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 32880.00-32940.00 sec  6.25 GBytes   894 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 32940.00-33000.00 sec  6.25 GBytes   894 Mbits/sec  0.015 ms  0/0 (0%)
[  5] 33000.00-33060.00 sec  6.25 GBytes   894 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 33060.00-33120.00 sec  6.25 GBytes   894 Mbits/sec  0.030 ms  0/0 (0%)
[  5] 33120.00-33180.00 sec  6.25 GBytes   894 Mbits/sec  0.046 ms  0/0 (0%)
[  5] 33180.00-33240.00 sec  6.25 GBytes   894 Mbits/sec  0.018 ms  0/0 (0%)
[  5] 33240.00-33300.00 sec  6.25 GBytes   894 Mbits/sec  0.024 ms  0/0 (0%)
[  5] 33300.00-33360.00 sec  6.25 GBytes   894 Mbits/sec  0.023 ms  0/0 (0%)
[  5] 33360.00-33420.00 sec  6.25 GBytes   894 Mbits/sec  0.026 ms  0/0 (0%)
[  5] 33420.00-33480.00 sec  6.25 GBytes   894 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 33480.00-33540.00 sec  6.25 GBytes   894 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 33540.00-33600.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 33600.00-33660.00 sec  6.25 GBytes   894 Mbits/sec  0.019 ms  0/0 (0%)
[  5] 33660.00-33720.00 sec  6.25 GBytes   894 Mbits/sec  0.027 ms  0/0 (0%)
[  5] 33720.00-33780.00 sec  6.25 GBytes   894 Mbits/sec  0.028 ms  0/0 (0%)
[  5] 33780.00-33840.00 sec  6.25 GBytes   894 Mbits/sec  0.018 ms  0/0 (0%)
[  5] 33840.00-33900.00 sec  6.25 GBytes   894 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 33900.00-33960.00 sec  6.25 GBytes   894 Mbits/sec  0.028 ms  0/0 (0%)
[  5] 33960.00-34020.00 sec  6.24 GBytes   894 Mbits/sec  0.021 ms  0/0 (0%)
[  5] 34020.00-34080.00 sec  6.25 GBytes   894 Mbits/sec  0.019 ms  0/0 (0%)
[  5] 34080.00-34140.00 sec  6.24 GBytes   894 Mbits/sec  0.021 ms  0/0 (0%)
[  5] 34140.00-34200.00 sec  6.24 GBytes   894 Mbits/sec  0.028 ms  0/0 (0%)
[  5] 34200.00-34260.00 sec  6.25 GBytes   894 Mbits/sec  0.028 ms  0/0 (0%)
[  5] 34260.00-34320.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 34320.00-34380.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 34380.00-34440.00 sec  6.25 GBytes   894 Mbits/sec  0.025 ms  0/0 (0%)
[  5] 34440.00-34500.00 sec  6.25 GBytes   894 Mbits/sec  0.018 ms  0/0 (0%)
[  5] 34500.00-34560.00 sec  6.25 GBytes   894 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 34560.00-34620.00 sec  6.25 GBytes   894 Mbits/sec  0.026 ms  0/0 (0%)
[  5] 34620.00-34680.00 sec  6.25 GBytes   894 Mbits/sec  0.022 ms  0/0 (0%)
[  5] 34680.00-34740.00 sec  6.25 GBytes   894 Mbits/sec  0.029 ms  0/0 (0%)
[  5] 34740.00-34800.00 sec  6.25 GBytes   894 Mbits/sec  0.023 ms  0/0 (0%)
[  5] 34800.00-34860.00 sec  6.25 GBytes   894 Mbits/sec  0.031 ms  0/0 (0%)
[  5] 34860.00-34920.00 sec  6.25 GBytes   894 Mbits/sec  0.020 ms  0/0 (0%)
[  5] 34920.00-34980.00 sec  6.25 GBytes   894 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 34980.00-35040.00 sec  6.25 GBytes   894 Mbits/sec  0.027 ms  0/0 (0%)
[  5] 35040.00-35100.00 sec  6.25 GBytes   894 Mbits/sec  0.018 ms  0/0 (0%)
[  5] 35100.00-35160.00 sec  6.25 GBytes   894 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 35160.00-35220.00 sec  6.25 GBytes   895 Mbits/sec  0.026 ms  0/0 (0%)
[  5] 35220.00-35280.00 sec  6.25 GBytes   894 Mbits/sec  0.025 ms  0/0 (0%)
[  5] 35280.00-35340.00 sec  6.24 GBytes   894 Mbits/sec  0.018 ms  0/0 (0%)
[  5] 35340.00-35400.00 sec  6.24 GBytes   894 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 35400.00-35460.00 sec  6.24 GBytes   894 Mbits/sec  0.028 ms  0/0 (0%)
[  5] 35460.00-35520.00 sec  6.24 GBytes   894 Mbits/sec  0.019 ms  0/0 (0%)
[  5] 35520.00-35580.00 sec  6.24 GBytes   894 Mbits/sec  0.024 ms  0/0 (0%)
[  5] 35580.00-35640.00 sec  6.25 GBytes   894 Mbits/sec  0.019 ms  0/0 (0%)
[  5] 35640.00-35700.00 sec  6.24 GBytes   894 Mbits/sec  0.019 ms  0/0 (0%)
[  5] 35700.00-35760.00 sec  6.25 GBytes   894 Mbits/sec  0.015 ms  0/0 (0%)
[  5] 35760.00-35820.00 sec  6.24 GBytes   894 Mbits/sec  0.018 ms  0/0 (0%)
[  5] 35820.00-35880.00 sec  6.24 GBytes   894 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 35880.00-35940.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 35940.00-36000.00 sec  6.24 GBytes   893 Mbits/sec  0.015 ms  0/0 (0%)
[  5] 36000.00-36060.00 sec  6.24 GBytes   894 Mbits/sec  0.019 ms  0/0 (0%)
[  5] 36060.00-36120.00 sec  6.24 GBytes   893 Mbits/sec  0.025 ms  0/0 (0%)
[  5] 36120.00-36180.00 sec  6.24 GBytes   894 Mbits/sec  0.018 ms  0/0 (0%)
[  5] 36180.00-36240.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 36240.00-36300.00 sec  6.24 GBytes   894 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 36300.00-36360.00 sec  6.24 GBytes   893 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 36360.00-36420.00 sec  6.24 GBytes   893 Mbits/sec  0.020 ms  0/0 (0%)
[  5] 36420.00-36480.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 36480.00-36540.00 sec  6.24 GBytes   894 Mbits/sec  0.018 ms  0/0 (0%)
[  5] 36540.00-36600.00 sec  6.25 GBytes   894 Mbits/sec  0.028 ms  0/0 (0%)
[  5] 36600.00-36660.00 sec  6.25 GBytes   894 Mbits/sec  0.026 ms  0/0 (0%)
[  5] 36660.00-36720.00 sec  6.25 GBytes   894 Mbits/sec  0.018 ms  0/0 (0%)
[  5] 36720.00-36780.00 sec  6.25 GBytes   894 Mbits/sec  0.025 ms  0/0 (0%)
[  5] 36780.00-36840.00 sec  6.25 GBytes   894 Mbits/sec  0.024 ms  0/0 (0%)
[  5] 36840.00-36900.00 sec  6.24 GBytes   894 Mbits/sec  0.027 ms  0/0 (0%)
[  5] 36900.00-36960.00 sec  6.24 GBytes   894 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 36960.00-37020.00 sec  6.24 GBytes   894 Mbits/sec  0.018 ms  0/0 (0%)
[  5] 37020.00-37080.00 sec  6.24 GBytes   894 Mbits/sec  0.018 ms  0/0 (0%)
[  5] 37080.00-37140.00 sec  6.24 GBytes   894 Mbits/sec  0.014 ms  0/0 (0%)
[  5] 37140.00-37200.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 37200.00-37260.00 sec  6.24 GBytes   894 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 37260.00-37320.00 sec  6.24 GBytes   894 Mbits/sec  0.019 ms  0/0 (0%)
[  5] 37320.00-37380.00 sec  6.25 GBytes   894 Mbits/sec  0.026 ms  0/0 (0%)
[  5] 37380.00-37440.00 sec  6.25 GBytes   894 Mbits/sec  0.028 ms  0/0 (0%)
[  5] 37440.00-37500.00 sec  6.25 GBytes   894 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 37500.00-37560.00 sec  6.24 GBytes   894 Mbits/sec  0.019 ms  0/0 (0%)
[  5] 37560.00-37620.00 sec  6.24 GBytes   894 Mbits/sec  0.027 ms  0/0 (0%)
[  5] 37620.00-37680.00 sec  6.25 GBytes   894 Mbits/sec  0.025 ms  0/0 (0%)
[  5] 37680.00-37740.00 sec  6.25 GBytes   894 Mbits/sec  0.031 ms  0/0 (0%)
[  5] 37740.00-37800.00 sec  6.25 GBytes   894 Mbits/sec  0.018 ms  0/0 (0%)
[  5] 37800.00-37860.00 sec  6.25 GBytes   894 Mbits/sec  0.018 ms  0/0 (0%)
[  5] 37860.00-37920.00 sec  6.25 GBytes   894 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 37920.00-37980.00 sec  6.25 GBytes   894 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 37980.00-38040.00 sec  6.25 GBytes   894 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 38040.00-38100.00 sec  6.25 GBytes   894 Mbits/sec  0.020 ms  0/0 (0%)
[  5] 38100.00-38160.00 sec  6.24 GBytes   894 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 38160.00-38220.00 sec  6.24 GBytes   894 Mbits/sec  0.025 ms  0/0 (0%)
[  5] 38220.00-38280.00 sec  6.24 GBytes   894 Mbits/sec  0.027 ms  0/0 (0%)
[  5] 38280.00-38340.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 38340.00-38400.00 sec  6.24 GBytes   894 Mbits/sec  0.018 ms  0/0 (0%)
[  5] 38400.00-38460.00 sec  6.24 GBytes   894 Mbits/sec  0.026 ms  0/0 (0%)
[  5] 38460.00-38520.00 sec  6.24 GBytes   893 Mbits/sec  0.027 ms  0/0 (0%)
[  5] 38520.00-38580.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 38580.00-38640.00 sec  6.24 GBytes   894 Mbits/sec  0.026 ms  0/0 (0%)
[  5] 38640.00-38700.00 sec  6.24 GBytes   894 Mbits/sec  0.025 ms  0/0 (0%)
[  5] 38700.00-38760.00 sec  6.25 GBytes   894 Mbits/sec  0.020 ms  0/0 (0%)
[  5] 38760.00-38820.00 sec  6.24 GBytes   894 Mbits/sec  0.031 ms  0/0 (0%)
[  5] 38820.00-38880.00 sec  6.24 GBytes   894 Mbits/sec  0.020 ms  0/0 (0%)
[  5] 38880.00-38940.00 sec  6.24 GBytes   893 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 38940.00-39000.00 sec  6.24 GBytes   894 Mbits/sec  0.019 ms  0/0 (0%)
[  5] 39000.00-39060.00 sec  6.24 GBytes   894 Mbits/sec  0.039 ms  0/0 (0%)
[  5] 39060.00-39120.00 sec  6.24 GBytes   894 Mbits/sec  0.027 ms  0/0 (0%)
[  5] 39120.00-39180.00 sec  6.24 GBytes   894 Mbits/sec  0.026 ms  0/0 (0%)
[  5] 39180.00-39240.00 sec  6.25 GBytes   894 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 39240.00-39300.00 sec  6.24 GBytes   894 Mbits/sec  0.032 ms  0/0 (0%)
[  5] 39300.00-39360.00 sec  6.24 GBytes   893 Mbits/sec  0.019 ms  0/0 (0%)
[  5] 39360.00-39420.00 sec  6.25 GBytes   894 Mbits/sec  0.020 ms  0/0 (0%)
[  5] 39420.00-39480.00 sec  6.25 GBytes   894 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 39480.00-39540.00 sec  6.24 GBytes   894 Mbits/sec  0.018 ms  0/0 (0%)
[  5] 39540.00-39600.00 sec  6.24 GBytes   894 Mbits/sec  0.018 ms  0/0 (0%)
[  5] 39600.00-39660.00 sec  6.24 GBytes   894 Mbits/sec  0.027 ms  0/0 (0%)
[  5] 39660.00-39720.00 sec  6.24 GBytes   893 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 39720.00-39780.00 sec  6.24 GBytes   894 Mbits/sec  0.020 ms  0/0 (0%)
[  5] 39780.00-39840.00 sec  6.24 GBytes   894 Mbits/sec  0.033 ms  0/0 (0%)
[  5] 39840.00-39900.00 sec  6.40 GBytes   916 Mbits/sec  0.022 ms  0/0 (0%)
[  5] 39900.00-39960.00 sec  6.66 GBytes   953 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 39960.00-40020.00 sec  6.66 GBytes   953 Mbits/sec  0.026 ms  0/0 (0%)
[  5] 40020.00-40080.00 sec  6.66 GBytes   953 Mbits/sec  0.026 ms  0/0 (0%)
[  5] 40080.00-40140.00 sec  6.66 GBytes   953 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 40140.00-40200.00 sec  6.65 GBytes   952 Mbits/sec  0.049 ms  0/0 (0%)
[  5] 40200.00-40260.00 sec  6.23 GBytes   893 Mbits/sec  0.018 ms  0/0 (0%)
[  5] 40260.00-40320.00 sec  6.25 GBytes   894 Mbits/sec  0.022 ms  0/0 (0%)
[  5] 40320.00-40380.00 sec  6.25 GBytes   894 Mbits/sec  0.026 ms  0/0 (0%)
[  5] 40380.00-40440.00 sec  6.25 GBytes   895 Mbits/sec  0.025 ms  0/0 (0%)
[  5] 40440.00-40500.00 sec  6.25 GBytes   895 Mbits/sec  0.018 ms  0/0 (0%)
[  5] 40500.00-40560.00 sec  6.24 GBytes   894 Mbits/sec  0.020 ms  0/0 (0%)
[  5] 40560.00-40620.00 sec  6.24 GBytes   894 Mbits/sec  0.020 ms  0/0 (0%)
[  5] 40620.00-40680.00 sec  6.24 GBytes   894 Mbits/sec  0.019 ms  0/0 (0%)
[  5] 40680.00-40740.00 sec  6.25 GBytes   894 Mbits/sec  0.020 ms  0/0 (0%)
[  5] 40740.00-40800.00 sec  6.24 GBytes   894 Mbits/sec  0.026 ms  0/0 (0%)
[  5] 40800.00-40860.00 sec  6.24 GBytes   894 Mbits/sec  0.028 ms  0/0 (0%)
[  5] 40860.00-40920.00 sec  6.24 GBytes   893 Mbits/sec  0.020 ms  0/0 (0%)
[  5] 40920.00-40980.00 sec  6.24 GBytes   894 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 40980.00-41040.00 sec  6.24 GBytes   893 Mbits/sec  0.025 ms  0/0 (0%)
[  5] 41040.00-41100.00 sec  6.24 GBytes   894 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 41100.00-41160.00 sec  6.24 GBytes   894 Mbits/sec  0.026 ms  0/0 (0%)
[  5] 41160.00-41220.00 sec  6.24 GBytes   894 Mbits/sec  0.036 ms  0/0 (0%)
[  5] 41220.00-41280.00 sec  6.25 GBytes   894 Mbits/sec  0.025 ms  0/0 (0%)
[  5] 41280.00-41340.00 sec  6.24 GBytes   894 Mbits/sec  0.020 ms  0/0 (0%)
[  5] 41340.00-41400.00 sec  6.24 GBytes   894 Mbits/sec  0.032 ms  0/0 (0%)
[  5] 41400.00-41460.00 sec  6.24 GBytes   894 Mbits/sec  0.025 ms  0/0 (0%)
[  5] 41460.00-41520.00 sec  6.24 GBytes   894 Mbits/sec  0.026 ms  0/0 (0%)
[  5] 41520.00-41580.00 sec  6.25 GBytes   894 Mbits/sec  0.035 ms  0/0 (0%)
[  5] 41580.00-41640.00 sec  6.24 GBytes   894 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 41640.00-41700.00 sec  6.24 GBytes   894 Mbits/sec  0.033 ms  0/0 (0%)
[  5] 41700.00-41760.00 sec  6.24 GBytes   894 Mbits/sec  0.025 ms  0/0 (0%)
[  5] 41760.00-41820.00 sec  6.24 GBytes   894 Mbits/sec  0.027 ms  0/0 (0%)
[  5] 41820.00-41880.00 sec  6.24 GBytes   894 Mbits/sec  0.020 ms  0/0 (0%)
[  5] 41880.00-41940.00 sec  6.24 GBytes   893 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 41940.00-42000.00 sec  6.25 GBytes   894 Mbits/sec  0.026 ms  0/0 (0%)
[  5] 42000.00-42060.00 sec  6.25 GBytes   894 Mbits/sec  0.018 ms  0/0 (0%)
[  5] 42060.00-42120.00 sec  6.41 GBytes   918 Mbits/sec  0.018 ms  0/0 (0%)
[  5] 42120.00-42180.00 sec  6.66 GBytes   954 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 42180.00-42240.00 sec  6.36 GBytes   911 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 42240.00-42300.00 sec  6.25 GBytes   894 Mbits/sec  0.027 ms  0/0 (0%)
[  5] 42300.00-42360.00 sec  6.24 GBytes   894 Mbits/sec  0.018 ms  0/0 (0%)
[  5] 42360.00-42420.00 sec  6.24 GBytes   894 Mbits/sec  0.014 ms  0/0 (0%)
[  5] 42420.00-42480.00 sec  6.24 GBytes   894 Mbits/sec  0.019 ms  0/0 (0%)
[  5] 42480.00-42540.00 sec  6.24 GBytes   894 Mbits/sec  0.028 ms  0/0 (0%)
[  5] 42540.00-42600.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 42600.00-42660.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 42660.00-42720.00 sec  6.24 GBytes   894 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 42720.00-42780.00 sec  6.24 GBytes   894 Mbits/sec  0.020 ms  0/0 (0%)
[  5] 42780.00-42840.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 42840.00-42900.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 42900.00-42960.00 sec  6.24 GBytes   894 Mbits/sec  0.023 ms  0/0 (0%)
[  5] 42960.00-43020.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 43020.00-43080.00 sec  6.24 GBytes   894 Mbits/sec  0.020 ms  0/0 (0%)
[  5] 43080.00-43140.00 sec  6.24 GBytes   893 Mbits/sec  0.020 ms  0/0 (0%)
[  5] 43140.00-43200.00 sec  6.24 GBytes   894 Mbits/sec  0.019 ms  0/0 (0%)
[  5] 43200.00-43260.00 sec  6.24 GBytes   894 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 43260.00-43320.00 sec  6.24 GBytes   894 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 43320.00-43380.00 sec  6.24 GBytes   894 Mbits/sec  0.018 ms  0/0 (0%)
[  5] 43380.00-43440.00 sec  6.24 GBytes   894 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 43440.00-43500.00 sec  6.24 GBytes   894 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 43500.00-43560.00 sec  6.50 GBytes   931 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 43560.00-43620.00 sec  6.67 GBytes   956 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 43620.00-43680.00 sec  6.67 GBytes   955 Mbits/sec  0.017 ms  0/0 (0%)
[  5] 43680.00-43740.00 sec  6.67 GBytes   955 Mbits/sec  0.014 ms  0/0 (0%)
[  5] 43740.00-43800.00 sec  6.67 GBytes   955 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 43800.00-43860.00 sec  6.67 GBytes   955 Mbits/sec  0.026 ms  0/0 (0%)
[  5] 43860.00-43920.00 sec  6.67 GBytes   955 Mbits/sec  0.015 ms  0/0 (0%)
[  5] 43920.00-43980.00 sec  6.67 GBytes   955 Mbits/sec  0.016 ms  0/0 (0%)
[  5] 43980.00-44040.00 sec  6.67 GBytes   955 Mbits/sec  0.020 ms  0/0 (0%)
[  5] 44040.00-44100.00 sec  6.67 GBytes   955 Mbits/sec  0.014 ms  0/0 (0%)
[  5] 44100.00-44160.00 sec  6.67 GBytes   955 Mbits/sec  0.025 ms  0/0 (0%)
